Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-08-01 00:00:00,19.54,53.04,13.66,Good
2024-08-01 00:01:00,26.38,56.61,14.24,Good
2024-08-01 00:02:00,21.08,44.77,15.35,Warning
2024-08-01 00:03:00,25.83,52.63,11.02,Good
2024-08-01 00:04:00,23.4,40.82,20.0,Warning
2024-08-01 00:05:00,25.45,54.61,12.07,Good
2024-08-01 00:06:00,25.48,47.57,19.67,Warning
2024-08-01 00:07:00,26.37,60.0,14.23,Good
2024-08-01 00:08:00,23.78,44.03,15.64,Warning
2024-08-01 00:09:00,23.28,45.93,15.14,Warning
2024-08-01 00:10:00,19.77,35.88,19.47,Critical
2024-08-01 00:11:00,23.71,50.45,14.47,Good
2024-08-01 00:12:00,22.01,42.39,14.13,Good
2024-08-01 00:13:00,25.37,44.96,13.75,Good
2024-08-01 00:14:00,23.05,46.59,13.68,Good
2024-08-01 00:15:00,20.66,41.73,14.4,Good
2024-08-01 00:16:00,22.93,42.69,15.46,Critical
2024-08-01 00:17:00,22.29,50.62,11.14,Good
2024-08-01 00:18:00,22.68,60.0,17.82,Warning
2024-08-01 00:19:00,27.18,49.91,20.0,Critical
2024-08-01 00:20:00,16.63,47.54,18.89,Warning
2024-08-01 00:21:00,21.46,41.99,11.55,Good
2024-08-01 00:22:00,22.51,60.0,14.61,Good
2024-08-01 00:23:00,28.38,60.0,13.68,Good
2024-08-01 00:24:00,26.32,44.87,13.44,Good
2024-08-01 00:25:00,25.63,40.68,20.0,Warning
2024-08-01 00:26:00,24.88,41.61,15.89,Warning
2024-08-01 00:27:00,32.04,37.07,13.78,Warning
2024-08-01 00:28:00,22.11,50.36,18.53,Warning
2024-08-01 00:29:00,23.31,60.0,14.02,Good
2024-08-01 00:30:00,26.27,54.16,14.56,Good
2024-08-01 00:31:00,19.01,37.18,12.73,Good
2024-08-01 00:32:00,26.5,35.97,16.09,Warning
2024-08-01 00:33:00,19.65,41.13,11.65,Good
2024-08-01 00:34:00,25.43,44.54,17.2,Warning
2024-08-01 00:35:00,32.49,60.0,16.8,Warning
2024-08-01 00:36:00,27.93,45.99,14.4,Good
2024-08-01 00:37:00,21.06,60.0,12.25,Good
2024-08-01 00:38:00,23.83,41.33,18.42,Warning
2024-08-01 00:39:00,24.8,39.16,17.76,Critical
2024-08-01 00:40:00,21.26,42.47,11.11,Good
2024-08-01 00:41:00,23.24,47.8,16.45,Warning
2024-08-01 00:42:00,29.1,60.0,11.65,Good
2024-08-01 00:43:00,25.77,47.23,12.72,Good
2024-08-01 00:44:00,23.83,46.25,20.0,Warning
2024-08-01 00:45:00,28.59,50.87,18.85,Warning
2024-08-01 00:46:00,27.39,60.0,10.41,Good
2024-08-01 00:47:00,23.74,49.94,14.59,Good
2024-08-01 00:48:00,28.03,55.47,19.3,Warning
2024-08-01 00:49:00,26.04,47.77,15.43,Warning
2024-08-01 00:50:00,26.75,46.64,12.01,Good
2024-08-01 00:51:00,26.76,46.73,14.53,Good
2024-08-01 00:52:00,26.41,31.26,12.51,Good
2024-08-01 00:53:00,21.19,60.0,15.45,Warning
2024-08-01 00:54:00,19.81,47.91,17.58,Warning
2024-08-01 00:55:00,28.27,42.01,17.66,Warning
2024-08-01 00:56:00,24.47,43.13,17.93,Warning
2024-08-01 00:57:00,23.61,39.57,10.19,Good
2024-08-01 00:58:00,27.36,33.19,15.56,Warning
2024-08-01 00:59:00,22.48,59.94,14.22,Good
2024-08-01 01:00:00,26.05,44.74,10.25,Good
2024-08-01 01:01:00,24.19,60.0,13.32,Good
2024-08-01 01:02:00,25.47,26.55,16.46,Warning
2024-08-01 01:03:00,20.28,60.0,14.77,Good
2024-08-01 01:04:00,23.42,55.16,17.0,Warning
2024-08-01 01:05:00,21.21,44.59,11.81,Good
2024-08-01 01:06:00,21.73,57.0,16.67,Warning
2024-08-01 01:07:00,20.08,57.56,15.94,Critical
2024-08-01 01:08:00,24.79,56.93,19.92,Warning
2024-08-01 01:09:00,21.45,27.16,16.99,Critical
2024-08-01 01:10:00,26.62,57.71,15.01,Warning
2024-08-01 01:11:00,22.69,44.88,12.83,Good
2024-08-01 01:12:00,23.2,55.94,14.89,Good
2024-08-01 01:13:00,16.11,54.16,17.29,Warning
2024-08-01 01:14:00,23.6,55.78,17.73,Warning
2024-08-01 01:15:00,25.36,60.0,9.76,Good
2024-08-01 01:16:00,20.6,42.02,10.45,Good
2024-08-01 01:17:00,25.77,34.86,20.0,Critical
2024-08-01 01:18:00,24.91,41.8,13.95,Good
2024-08-01 01:19:00,30.89,60.0,15.9,Warning
2024-08-01 01:20:00,31.61,60.0,14.68,Warning
2024-08-01 01:21:00,23.65,54.48,20.0,Warning
2024-08-01 01:22:00,23.45,44.09,19.94,Warning
2024-08-01 01:23:00,25.8,53.71,16.06,Warning
2024-08-01 01:24:00,21.35,39.97,12.31,Good
2024-08-01 01:25:00,24.75,60.0,18.6,Warning
2024-08-01 01:26:00,26.94,56.41,10.45,Good
2024-08-01 01:27:00,24.05,40.61,15.19,Warning
2024-08-01 01:28:00,23.6,39.31,16.67,Warning
2024-08-01 01:29:00,23.41,49.29,20.0,Warning
2024-08-01 01:30:00,25.39,39.39,14.55,Good
2024-08-01 01:31:00,27.73,51.32,14.71,Good
2024-08-01 01:32:00,19.47,48.56,14.14,Good
2024-08-01 01:33:00,22.98,49.34,12.43,Good
2024-08-01 01:34:00,29.14,47.78,17.98,Critical
2024-08-01 01:35:00,20.82,39.28,18.21,Critical
2024-08-01 01:36:00,20.89,55.56,14.63,Good
2024-08-01 01:37:00,22.28,51.28,20.0,Warning
2024-08-01 01:38:00,25.59,45.56,10.39,Good
2024-08-01 01:39:00,25.36,40.08,13.01,Good
2024-08-01 01:40:00,28.13,54.5,15.9,Critical
2024-08-01 01:41:00,24.93,60.0,16.19,Critical
2024-08-01 01:42:00,24.35,44.74,16.32,Warning
2024-08-01 01:43:00,22.97,54.9,9.8,Good
2024-08-01 01:44:00,29.5,52.81,14.31,Good
2024-08-01 01:45:00,24.46,60.0,15.79,Critical
2024-08-01 01:46:00,28.85,56.33,13.96,Good
2024-08-01 01:47:00,27.66,60.0,12.58,Good
2024-08-01 01:48:00,21.31,36.73,16.28,Warning
2024-08-01 01:49:00,21.62,44.96,13.28,Good
2024-08-01 01:50:00,21.79,43.27,16.71,Warning
2024-08-01 01:51:00,23.58,50.64,14.59,Good
2024-08-01 01:52:00,26.38,36.05,7.86,Good
2024-08-01 01:53:00,22.94,51.15,15.4,Warning
2024-08-01 01:54:00,22.82,41.72,17.99,Critical
2024-08-01 01:55:00,26.07,49.58,10.27,Good
2024-08-01 01:56:00,23.31,49.97,12.18,Good
2024-08-01 01:57:00,29.17,51.41,17.1,Warning
2024-08-01 01:58:00,24.29,55.3,15.39,Warning
2024-08-01 01:59:00,24.16,22.02,11.37,Good
2024-08-01 02:00:00,25.12,42.67,12.66,Good
2024-08-01 02:01:00,29.33,40.44,12.52,Good
2024-08-01 02:02:00,30.37,60.0,12.31,Warning
2024-08-01 02:03:00,25.09,54.8,12.59,Good
2024-08-01 02:04:00,26.08,42.84,17.19,Critical
2024-08-01 02:05:00,26.62,57.74,12.02,Good
2024-08-01 02:06:00,25.81,57.44,11.34,Good
2024-08-01 02:07:00,22.41,40.03,17.25,Critical
2024-08-01 02:08:00,22.06,43.92,15.87,Warning
2024-08-01 02:09:00,22.94,60.0,12.78,Good
2024-08-01 02:10:00,26.2,53.73,15.08,Warning
2024-08-01 02:11:00,25.25,59.2,13.73,Good
2024-08-01 02:12:00,24.86,34.0,11.57,Good
2024-08-01 02:13:00,23.21,53.09,12.34,Good
2024-08-01 02:14:00,31.63,45.88,17.09,Warning
2024-08-01 02:15:00,20.62,38.45,17.97,Warning
2024-08-01 02:16:00,23.99,60.0,12.68,Good
2024-08-01 02:17:00,23.14,47.48,16.43,Warning
2024-08-01 02:18:00,22.06,57.67,14.03,Good
2024-08-01 02:19:00,21.74,50.58,15.5,Critical
2024-08-01 02:20:00,21.5,34.12,16.64,Warning
2024-08-01 02:21:00,22.78,60.0,17.45,Warning
2024-08-01 02:22:00,34.92,41.75,17.41,Warning
2024-08-01 02:23:00,21.64,51.22,15.22,Critical
2024-08-01 02:24:00,24.74,60.0,12.71,Good
2024-08-01 02:25:00,25.79,60.0,11.76,Good
2024-08-01 02:26:00,21.91,38.43,10.16,Good
2024-08-01 02:27:00,23.53,44.53,14.5,Good
2024-08-01 02:28:00,25.46,35.7,18.93,Warning
2024-08-01 02:29:00,28.52,50.78,11.46,Good
2024-08-01 02:30:00,23.26,60.0,16.59,Warning
2024-08-01 02:31:00,25.59,37.19,10.31,Good
2024-08-01 02:32:00,28.17,32.13,19.35,Warning
2024-08-01 02:33:00,26.73,42.18,13.44,Good
2024-08-01 02:34:00,24.95,60.0,13.86,Good
2024-08-01 02:35:00,24.38,34.11,13.31,Good
2024-08-01 02:36:00,23.83,54.62,10.47,Good
2024-08-01 02:37:00,25.87,47.79,18.52,Critical
2024-08-01 02:38:00,27.14,41.75,15.14,Critical
2024-08-01 02:39:00,22.53,53.79,20.0,Critical
2024-08-01 02:40:00,29.08,52.24,17.05,Warning
2024-08-01 02:41:00,26.69,42.27,9.72,Good
2024-08-01 02:42:00,20.69,39.03,11.72,Good
2024-08-01 02:43:00,19.74,37.23,13.78,Good
2024-08-01 02:44:00,20.86,55.64,9.67,Good
2024-08-01 02:45:00,25.0,60.0,18.56,Critical
2024-08-01 02:46:00,26.39,45.42,13.63,Good
2024-08-01 02:47:00,22.68,60.0,17.99,Warning
2024-08-01 02:48:00,22.32,55.83,14.31,Good
2024-08-01 02:49:00,29.77,43.45,11.53,Good
2024-08-01 02:50:00,27.61,51.86,11.58,Good
2024-08-01 02:51:00,26.74,45.92,15.25,Warning
2024-08-01 02:52:00,19.84,32.54,16.07,Warning
2024-08-01 02:53:00,23.39,40.31,14.78,Good
2024-08-01 02:54:00,21.39,51.24,10.13,Good
2024-08-01 02:55:00,20.2,43.26,16.36,Warning
2024-08-01 02:56:00,23.76,38.01,18.97,Warning
2024-08-01 02:57:00,29.12,50.13,19.73,Critical
2024-08-01 02:58:00,24.21,58.43,14.24,Good
2024-08-01 02:59:00,27.31,50.15,19.85,Critical
2024-08-01 03:00:00,27.73,49.95,15.82,Warning
2024-08-01 03:01:00,31.63,42.54,18.03,Warning
2024-08-01 03:02:00,20.6,54.53,11.06,Good
2024-08-01 03:03:00,26.28,60.0,14.67,Good
2024-08-01 03:04:00,23.88,52.28,19.58,Critical
2024-08-01 03:05:00,26.11,46.31,14.83,Good
2024-08-01 03:06:00,23.35,60.0,13.15,Good
2024-08-01 03:07:00,25.09,55.03,16.27,Warning
2024-08-01 03:08:00,25.76,49.06,10.12,Good
2024-08-01 03:09:00,24.5,49.0,15.79,Warning
2024-08-01 03:10:00,27.6,48.58,13.02,Good
2024-08-01 03:11:00,22.99,60.0,13.93,Good
2024-08-01 03:12:00,25.24,40.19,14.26,Good
2024-08-01 03:13:00,27.33,41.7,17.32,Critical
2024-08-01 03:14:00,20.73,60.0,14.74,Good
2024-08-01 03:15:00,23.65,60.0,15.47,Warning
2024-08-01 03:16:00,23.75,51.82,15.25,Critical
2024-08-01 03:17:00,30.46,60.0,17.72,Warning
2024-08-01 03:18:00,20.69,45.07,16.06,Warning
2024-08-01 03:19:00,30.33,56.98,19.4,Critical
2024-08-01 03:20:00,26.53,54.93,15.36,Warning
2024-08-01 03:21:00,24.93,56.48,14.12,Good
2024-08-01 03:22:00,24.15,39.6,11.41,Good
2024-08-01 03:23:00,26.66,49.89,13.02,Good
2024-08-01 03:24:00,22.57,55.03,12.87,Good
2024-08-01 03:25:00,21.14,40.01,12.65,Good
2024-08-01 03:26:00,29.31,54.97,13.59,Good
2024-08-01 03:27:00,18.32,45.69,18.09,Warning
2024-08-01 03:28:00,28.76,58.89,20.0,Critical
2024-08-01 03:29:00,26.77,49.95,14.82,Good
2024-08-01 03:30:00,24.72,27.36,10.1,Good
2024-08-01 03:31:00,26.74,46.64,19.19,Warning
2024-08-01 03:32:00,25.72,53.83,15.17,Warning
2024-08-01 03:33:00,23.0,60.0,20.0,Warning
2024-08-01 03:34:00,26.24,60.0,19.8,Warning
2024-08-01 03:35:00,22.34,31.33,14.07,Good
2024-08-01 03:36:00,24.84,49.31,17.49,Warning
2024-08-01 03:37:00,18.91,46.63,20.0,Warning
2024-08-01 03:38:00,27.91,51.13,12.77,Good
2024-08-01 03:39:00,24.74,52.27,10.4,Good
2024-08-01 03:40:00,28.53,60.0,16.74,Warning
2024-08-01 03:41:00,18.13,60.0,17.21,Critical
2024-08-01 03:42:00,21.08,55.22,17.06,Warning
2024-08-01 03:43:00,27.2,44.95,9.88,Good
2024-08-01 03:44:00,22.23,48.19,17.46,Warning
2024-08-01 03:45:00,22.85,44.14,18.04,Critical
2024-08-01 03:46:00,26.28,39.51,17.74,Warning
2024-08-01 03:47:00,23.57,51.39,11.78,Good
2024-08-01 03:48:00,22.6,60.0,12.33,Good
2024-08-01 03:49:00,20.49,51.39,15.69,Warning
2024-08-01 03:50:00,23.48,21.48,16.65,Warning
2024-08-01 03:51:00,24.64,60.0,13.19,Good
2024-08-01 03:52:00,22.67,51.17,12.4,Good
2024-08-01 03:53:00,27.75,56.81,17.07,Warning
2024-08-01 03:54:00,25.59,44.18,18.92,Warning
2024-08-01 03:55:00,24.48,43.02,14.18,Good
2024-08-01 03:56:00,23.24,55.66,15.08,Warning
2024-08-01 03:57:00,24.74,40.98,15.4,Warning
2024-08-01 03:58:00,23.4,57.19,14.4,Good
2024-08-01 03:59:00,22.38,54.14,13.72,Good
2024-08-01 04:00:00,22.53,60.0,11.17,Good
2024-08-01 04:01:00,26.42,59.42,13.76,Good
2024-08-01 04:02:00,27.19,60.0,14.71,Good
2024-08-01 04:03:00,21.82,45.12,15.34,Warning
2024-08-01 04:04:00,28.07,59.44,15.25,Warning
2024-08-01 04:05:00,28.96,60.0,20.0,Warning
2024-08-01 04:06:00,27.96,35.04,19.47,Critical
2024-08-01 04:07:00,25.04,55.67,18.14,Critical
2024-08-01 04:08:00,24.77,53.81,19.85,Warning
2024-08-01 04:09:00,26.61,60.0,15.3,Critical
2024-08-01 04:10:00,21.05,51.87,16.29,Warning
2024-08-01 04:11:00,29.18,60.0,10.03,Good
2024-08-01 04:12:00,27.69,42.83,17.58,Critical
2024-08-01 04:13:00,26.24,58.4,14.73,Good
2024-08-01 04:14:00,24.85,36.34,11.31,Good
2024-08-01 04:15:00,23.72,48.57,14.81,Good
2024-08-01 04:16:00,25.06,51.97,12.74,Good
2024-08-01 04:17:00,22.19,53.09,14.19,Good
2024-08-01 04:18:00,22.72,48.62,20.0,Warning
2024-08-01 04:19:00,23.2,50.86,14.19,Good
2024-08-01 04:20:00,25.39,60.0,13.62,Good
2024-08-01 04:21:00,27.73,53.52,15.13,Warning
2024-08-01 04:22:00,24.69,55.61,14.41,Good
2024-08-01 04:23:00,25.05,44.81,16.51,Warning
2024-08-01 04:24:00,24.64,60.0,19.74,Critical
2024-08-01 04:25:00,18.78,40.7,10.51,Good
2024-08-01 04:26:00,27.44,55.74,17.35,Warning
2024-08-01 04:27:00,23.15,60.0,13.39,Good
2024-08-01 04:28:00,21.05,41.99,17.77,Critical
2024-08-01 04:29:00,26.1,43.67,14.12,Good
2024-08-01 04:30:00,29.08,49.36,12.74,Good
2024-08-01 04:31:00,27.96,54.73,15.15,Critical
2024-08-01 04:32:00,26.67,44.85,15.77,Warning
2024-08-01 04:33:00,24.98,49.14,16.41,Critical
2024-08-01 04:34:00,22.71,60.0,13.54,Good
2024-08-01 04:35:00,22.28,50.37,11.24,Good
2024-08-01 04:36:00,21.82,55.68,16.09,Warning
2024-08-01 04:37:00,20.81,52.25,13.5,Good
2024-08-01 04:38:00,24.82,60.0,14.26,Good
2024-08-01 04:39:00,24.27,46.46,10.06,Good
2024-08-01 04:40:00,29.5,49.89,7.42,Good
2024-08-01 04:41:00,20.35,41.22,19.66,Critical
2024-08-01 04:42:00,24.63,53.43,17.72,Warning
2024-08-01 04:43:00,28.99,50.25,15.96,Warning
2024-08-01 04:44:00,25.16,49.69,15.71,Warning
2024-08-01 04:45:00,27.21,51.67,15.56,Warning
2024-08-01 04:46:00,26.18,49.23,16.88,Critical
2024-08-01 04:47:00,23.92,60.0,17.91,Warning
2024-08-01 04:48:00,31.58,43.64,15.31,Warning
2024-08-01 04:49:00,26.19,51.69,20.0,Critical
2024-08-01 04:50:00,27.08,36.14,16.25,Warning
2024-08-01 04:51:00,25.92,35.89,15.3,Warning
2024-08-01 04:52:00,24.78,42.73,17.47,Warning
2024-08-01 04:53:00,27.29,52.62,16.24,Warning
2024-08-01 04:54:00,28.69,59.09,12.92,Good
2024-08-01 04:55:00,28.3,38.63,14.45,Good
2024-08-01 04:56:00,19.8,60.0,14.2,Good
2024-08-01 04:57:00,24.62,38.88,13.44,Good
2024-08-01 04:58:00,24.48,42.42,13.57,Good
2024-08-01 04:59:00,27.98,60.0,18.17,Warning
2024-08-01 05:00:00,27.83,41.62,16.16,Critical
2024-08-01 05:01:00,23.87,47.45,16.23,Critical
2024-08-01 05:02:00,21.84,57.36,20.0,Critical
2024-08-01 05:03:00,22.87,60.0,19.08,Critical
2024-08-01 05:04:00,22.18,49.89,13.32,Good
2024-08-01 05:05:00,21.19,43.05,16.11,Warning
2024-08-01 05:06:00,26.47,30.32,20.0,Warning
2024-08-01 05:07:00,24.51,42.73,16.56,Warning
2024-08-01 05:08:00,21.8,42.23,9.38,Good
2024-08-01 05:09:00,23.73,54.77,13.67,Good
2024-08-01 05:10:00,24.14,57.95,8.29,Good
2024-08-01 05:11:00,29.18,50.69,12.98,Good
2024-08-01 05:12:00,24.32,60.0,12.11,Good
2024-08-01 05:13:00,20.54,36.41,14.76,Good
2024-08-01 05:14:00,22.7,56.23,15.22,Warning
2024-08-01 05:15:00,28.67,48.75,20.0,Warning
2024-08-01 05:16:00,23.68,54.74,19.9,Warning
2024-08-01 05:17:00,24.87,60.0,18.52,Critical
2024-08-01 05:18:00,20.7,53.63,19.03,Warning
2024-08-01 05:19:00,24.05,49.1,20.0,Warning
2024-08-01 05:20:00,26.41,55.06,16.17,Critical
2024-08-01 05:21:00,27.88,49.36,17.38,Warning
2024-08-01 05:22:00,25.76,53.83,9.75,Good
2024-08-01 05:23:00,18.97,53.26,16.49,Warning
2024-08-01 05:24:00,29.05,58.44,17.74,Critical
2024-08-01 05:25:00,24.89,52.51,9.3,Good
2024-08-01 05:26:00,28.37,52.26,17.37,Critical
2024-08-01 05:27:00,28.41,49.5,18.24,Critical
2024-08-01 05:28:00,27.05,44.58,15.83,Warning
2024-08-01 05:29:00,25.22,48.61,12.64,Good
2024-08-01 05:30:00,22.67,52.83,14.91,Good
2024-08-01 05:31:00,23.37,39.68,15.88,Warning
2024-08-01 05:32:00,20.08,51.61,12.32,Good
2024-08-01 05:33:00,24.11,43.59,15.19,Critical
2024-08-01 05:34:00,23.82,43.36,14.43,Good
2024-08-01 05:35:00,20.65,59.25,11.56,Good
2024-08-01 05:36:00,26.28,54.54,12.37,Good
2024-08-01 05:37:00,23.53,60.0,13.24,Good
2024-08-01 05:38:00,23.21,38.6,14.06,Good
2024-08-01 05:39:00,25.52,60.0,11.08,Good
2024-08-01 05:40:00,24.88,50.37,15.64,Warning
2024-08-01 05:41:00,23.16,45.64,17.72,Warning
2024-08-01 05:42:00,25.19,38.49,17.43,Warning
2024-08-01 05:43:00,31.09,60.0,15.2,Critical
2024-08-01 05:44:00,23.48,38.71,17.15,Warning
