Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-09-01 00:00:00,25.83,38.03,19.35,Critical
2024-09-01 00:01:00,26.6,46.26,13.2,Good
2024-09-01 00:02:00,25.37,60.0,15.3,Warning
2024-09-01 00:03:00,28.74,36.78,14.04,Good
2024-09-01 00:04:00,22.3,45.83,18.09,Warning
2024-09-01 00:05:00,27.57,45.11,7.97,Good
2024-09-01 00:06:00,23.19,43.88,8.97,Good
2024-09-01 00:07:00,27.93,55.05,14.09,Good
2024-09-01 00:08:00,29.21,50.6,19.18,Warning
2024-09-01 00:09:00,26.51,58.6,13.49,Good
2024-09-01 00:10:00,22.39,60.0,15.07,Warning
2024-09-01 00:11:00,27.34,59.63,9.88,Good
2024-09-01 00:12:00,25.48,56.71,11.25,Good
2024-09-01 00:13:00,29.08,54.68,15.35,Warning
2024-09-01 00:14:00,25.85,53.7,17.61,Warning
2024-09-01 00:15:00,30.47,46.23,16.21,Critical
2024-09-01 00:16:00,27.11,55.58,15.45,Warning
2024-09-01 00:17:00,23.93,39.57,4.81,Good
2024-09-01 00:18:00,25.29,52.19,14.54,Good
2024-09-01 00:19:00,16.76,58.96,12.39,Good
2024-09-01 00:20:00,23.38,56.94,13.5,Good
2024-09-01 00:21:00,29.0,36.34,13.04,Good
2024-09-01 00:22:00,26.9,47.4,14.48,Good
2024-09-01 00:23:00,26.25,56.1,10.08,Good
2024-09-01 00:24:00,24.44,41.35,17.73,Warning
2024-09-01 00:25:00,23.81,49.29,13.26,Good
2024-09-01 00:26:00,23.66,36.34,14.41,Good
2024-09-01 00:27:00,25.57,53.6,13.43,Good
2024-09-01 00:28:00,24.51,39.56,15.19,Critical
2024-09-01 00:29:00,25.96,41.97,17.88,Warning
2024-09-01 00:30:00,26.5,56.36,12.94,Good
2024-09-01 00:31:00,25.06,60.0,16.82,Warning
2024-09-01 00:32:00,27.24,37.15,8.63,Good
2024-09-01 00:33:00,26.19,60.0,15.02,Critical
2024-09-01 00:34:00,25.87,45.35,15.49,Warning
2024-09-01 00:35:00,21.82,48.13,15.77,Warning
2024-09-01 00:36:00,29.59,47.92,13.98,Good
2024-09-01 00:37:00,25.61,56.55,16.33,Warning
2024-09-01 00:38:00,27.34,54.8,13.85,Good
2024-09-01 00:39:00,27.16,52.16,12.64,Good
2024-09-01 00:40:00,24.91,44.55,16.34,Warning
2024-09-01 00:41:00,24.34,57.68,12.61,Good
2024-09-01 00:42:00,23.48,60.0,12.01,Good
2024-09-01 00:43:00,25.6,44.38,11.7,Good
2024-09-01 00:44:00,25.35,38.96,16.93,Warning
2024-09-01 00:45:00,25.04,27.76,17.55,Warning
2024-09-01 00:46:00,21.91,51.89,16.37,Warning
2024-09-01 00:47:00,23.73,33.04,13.91,Good
2024-09-01 00:48:00,23.37,56.0,10.54,Good
2024-09-01 00:49:00,25.74,36.52,11.86,Good
2024-09-01 00:50:00,23.54,52.23,11.69,Good
2024-09-01 00:51:00,31.02,38.32,11.19,Critical
2024-09-01 00:52:00,21.95,45.66,16.19,Warning
2024-09-01 00:53:00,23.23,44.73,14.84,Good
2024-09-01 00:54:00,28.48,60.0,15.37,Warning
2024-09-01 00:55:00,27.21,57.83,19.62,Warning
2024-09-01 00:56:00,16.9,47.27,13.43,Good
2024-09-01 00:57:00,25.84,43.41,12.14,Good
2024-09-01 00:58:00,24.56,49.26,20.0,Warning
2024-09-01 00:59:00,23.63,51.63,12.26,Good
