Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-05-01 00:00:00,22.85,47.41,14.73,Good
2024-05-01 00:01:00,22.17,47.43,16.02,Critical
2024-05-01 00:02:00,29.17,51.73,13.19,Good
2024-05-01 00:03:00,25.02,56.09,12.62,Good
2024-05-01 00:04:00,24.66,53.5,16.68,Warning
2024-05-01 00:05:00,24.36,60.0,16.26,Warning
2024-05-01 00:06:00,24.23,41.64,11.93,Good
2024-05-01 00:07:00,19.97,31.28,9.84,Good
2024-05-01 00:08:00,25.43,37.02,16.97,Warning
2024-05-01 00:09:00,25.51,40.58,16.05,Warning
2024-05-01 00:10:00,23.16,41.0,17.29,Warning
2024-05-01 00:11:00,23.15,60.0,20.0,Warning
2024-05-01 00:12:00,21.96,52.68,10.34,Good
2024-05-01 00:13:00,27.98,54.94,16.69,Warning
2024-05-01 00:14:00,25.11,55.6,13.93,Good
2024-05-01 00:15:00,30.8,34.35,14.15,Warning
2024-05-01 00:16:00,28.58,57.74,18.63,Warning
2024-05-01 00:17:00,29.52,48.25,8.58,Good
2024-05-01 00:18:00,25.3,53.19,15.81,Warning
2024-05-01 00:19:00,21.37,37.85,18.82,Critical
2024-05-01 00:20:00,23.55,47.2,15.26,Critical
2024-05-01 00:21:00,24.04,40.93,15.09,Warning
2024-05-01 00:22:00,27.26,51.64,15.34,Warning
2024-05-01 00:23:00,25.86,52.34,16.02,Critical
2024-05-01 00:24:00,22.78,60.0,16.66,Warning
2024-05-01 00:25:00,22.24,60.0,14.78,Good
2024-05-01 00:26:00,27.87,46.4,12.2,Good
2024-05-01 00:27:00,23.71,41.8,16.19,Warning
2024-05-01 00:28:00,28.44,57.79,13.42,Good
2024-05-01 00:29:00,26.53,56.56,11.22,Good
2024-05-01 00:30:00,22.16,40.59,13.26,Good
2024-05-01 00:31:00,28.18,36.03,14.65,Good
2024-05-01 00:32:00,23.73,58.94,13.31,Good
2024-05-01 00:33:00,27.21,45.12,13.08,Good
2024-05-01 00:34:00,21.73,41.67,15.12,Warning
2024-05-01 00:35:00,26.17,59.19,15.4,Warning
2024-05-01 00:36:00,27.76,53.06,14.3,Good
2024-05-01 00:37:00,24.74,51.5,18.28,Critical
2024-05-01 00:38:00,27.66,52.58,14.74,Good
2024-05-01 00:39:00,22.11,52.69,20.0,Warning
2024-05-01 00:40:00,26.59,57.26,13.43,Good
2024-05-01 00:41:00,21.58,47.79,16.44,Warning
2024-05-01 00:42:00,25.17,60.0,12.95,Good
2024-05-01 00:43:00,24.05,60.0,18.37,Warning
2024-05-01 00:44:00,26.23,47.6,19.27,Warning
2024-05-01 00:45:00,23.15,46.55,16.86,Warning
2024-05-01 00:46:00,30.87,31.9,16.33,Warning
2024-05-01 00:47:00,25.91,42.99,14.72,Good
2024-05-01 00:48:00,24.7,40.77,13.31,Good
2024-05-01 00:49:00,23.24,59.9,16.82,Warning
2024-05-01 00:50:00,24.76,47.67,13.69,Good
2024-05-01 00:51:00,24.54,60.0,14.61,Good
2024-05-01 00:52:00,26.77,31.75,17.92,Critical
2024-05-01 00:53:00,26.52,39.99,20.0,Warning
2024-05-01 00:54:00,26.46,36.15,16.99,Warning
2024-05-01 00:55:00,30.5,53.68,10.29,Warning
2024-05-01 00:56:00,27.45,46.94,9.69,Good
2024-05-01 00:57:00,21.02,48.47,18.92,Critical
2024-05-01 00:58:00,22.67,44.47,16.56,Critical
2024-05-01 00:59:00,27.61,60.0,12.5,Good
2024-05-01 01:00:00,20.0,47.56,14.13,Good
2024-05-01 01:01:00,21.83,31.17,20.0,Critical
2024-05-01 01:02:00,23.41,60.0,14.36,Good
2024-05-01 01:03:00,28.51,60.0,17.91,Warning
